,y_true,y_pred,precision,coverage,a0,a1,a2,a3,a4,a5,a6
1346,13,13,0.8730886850152905,0.0127,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,P <= 28.00,80.47 < humidity <= 89.95,temperature <= 28.56,
1347,13,13,0.6214511041009464,0.0246,rainfall <= 64.55,N > 37.00,K > 32.00,P <= 28.00,60.26 < humidity <= 89.95,25.60 < temperature <= 28.56,
1348,13,13,0.7906197654941374,0.0196,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,60.26 < humidity <= 89.95,ph > 6.43,
1349,13,13,0.8087431693989071,0.0328,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,80.47 < humidity <= 89.95,22.77 < temperature <= 28.56,ph > 5.97
1350,13,13,0.7769985974754559,0.0348,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,temperature <= 28.56,60.26 < humidity <= 89.95,
1351,13,13,0.9041095890410958,0.0052,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,P <= 28.00,temperature <= 25.60,80.47 < humidity <= 89.95,ph <= 6.92
1352,13,13,0.915068493150685,0.0124,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,P <= 28.00,60.26 < humidity <= 89.95,22.77 < temperature <= 28.56,ph > 5.97
1353,13,13,0.9038461538461539,0.0437,rainfall <= 64.55,P <= 28.00,N > 37.00,K > 32.00,humidity <= 89.95,,
1354,13,13,0.6821052631578948,0.0397,rainfall <= 64.55,N > 37.00,K > 32.00,P <= 28.00,60.26 < humidity <= 89.95,ph > 5.97,22.77 < temperature <= 28.56
1355,13,13,0.8900763358778626,0.004,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,P <= 28.00,60.26 < humidity <= 89.95,temperature <= 25.60,ph > 6.43
1356,13,13,0.8766404199475065,0.0315,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,80.47 < humidity <= 89.95,,
1357,13,13,0.8823529411764706,0.0153,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,P <= 28.00,60.26 < humidity <= 89.95,,
1358,13,13,0.8849315068493151,0.0348,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,80.47 < humidity <= 89.95,,
1359,13,13,0.580064308681672,0.0188,rainfall <= 64.55,P <= 28.00,K > 32.00,N > 37.00,80.47 < humidity <= 89.95,22.77 < temperature <= 25.60,ph > 5.97
1360,13,13,0.8691588785046729,0.0092,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,temperature <= 25.60,60.26 < humidity <= 89.95,ph > 6.43
1361,13,13,0.7782426778242678,0.0105,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,temperature <= 25.60,60.26 < humidity <= 89.95,ph > 6.43
1362,13,13,0.9586776859504132,0.032,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,80.47 < humidity <= 89.95,,
1363,13,13,0.8997912317327766,0.0121,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,P <= 28.00,60.26 < humidity <= 89.95,temperature <= 28.56,ph > 5.97
1364,13,13,0.9164619164619164,0.0035,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,P <= 28.00,temperature <= 25.60,80.47 < humidity <= 89.95,ph > 6.43
1365,13,13,0.7303370786516854,0.0343,rainfall <= 64.55,N > 37.00,P <= 28.00,K > 32.00,60.26 < humidity <= 89.95,22.77 < temperature <= 28.56,ph <= 6.92
1366,13,13,0.9248554913294798,0.0043,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,P <= 28.00,temperature <= 25.60,80.47 < humidity <= 89.95,5.97 < ph <= 6.92
1367,13,13,0.908256880733945,0.0133,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,P <= 28.00,60.26 < humidity <= 89.95,temperature <= 28.56,ph <= 6.92
1368,13,13,0.7807775377969762,0.017,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,22.77 < temperature <= 25.60,60.26 < humidity <= 89.95,ph > 5.97
1369,13,13,0.9272151898734177,0.0134,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,P <= 28.00,80.47 < humidity <= 89.95,temperature <= 28.56,
1370,13,13,0.8327814569536424,0.0205,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,80.47 < humidity <= 89.95,ph > 6.43,temperature <= 28.56
1371,13,13,0.8249097472924187,0.0343,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 51.00,80.47 < humidity <= 89.95,temperature <= 28.56,ph > 5.97
1372,13,13,0.8436944937833037,0.0349,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,60.26 < humidity <= 89.95,22.77 < temperature <= 28.56,
1373,13,13,0.8875219683655536,0.0052,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,P <= 28.00,60.26 < humidity <= 89.95,temperature <= 28.56,6.43 < ph <= 6.92
1374,13,13,0.7030141843971631,0.0178,rainfall <= 64.55,N > 37.00,32.00 < K <= 49.00,P <= 28.00,60.26 < humidity <= 89.95,temperature <= 28.56,ph > 5.97
1375,13,13,0.9601990049751243,0.0316,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,80.47 < humidity <= 89.95,,
1376,13,13,0.8820143884892087,0.0127,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,P <= 28.00,80.47 < humidity <= 89.95,temperature <= 28.56,
1377,13,13,0.6908881199538639,0.0214,rainfall <= 64.55,N > 37.00,P <= 28.00,K > 32.00,60.26 < humidity <= 89.95,ph > 6.43,
1378,13,13,0.9576923076923077,0.0347,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,80.47 < humidity <= 89.95,,
1379,13,13,0.9230769230769231,0.0368,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,80.47 < humidity <= 89.95,,
1380,13,13,0.8012820512820513,0.0342,rainfall <= 94.87,N > 84.25,K > 32.00,P <= 51.00,80.47 < humidity <= 89.95,,
1381,13,13,0.6533101045296167,0.0439,rainfall <= 64.55,N > 37.00,K > 32.00,P <= 28.00,60.26 < humidity <= 89.95,ph > 5.97,22.77 < temperature <= 28.56
1382,13,13,0.7931404072883173,0.0113,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,temperature <= 25.60,ph > 6.43,60.26 < humidity <= 89.95
1383,13,13,0.8378947368421052,0.0115,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,60.26 < humidity <= 89.95,ph > 6.43,temperature <= 25.60
1384,13,13,0.8862928348909658,0.0136,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,P <= 28.00,60.26 < humidity <= 89.95,temperature <= 28.56,ph <= 6.92
1385,13,13,0.8642659279778393,0.0194,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,80.47 < humidity <= 89.95,temperature <= 28.56,ph > 6.43
1386,13,13,1,0.0151,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,80.47 < humidity <= 89.95,temperature > 25.60,
1387,13,13,0.7872903795233892,0.0356,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,60.26 < humidity <= 89.95,ph > 5.97,temperature <= 28.56
1388,13,13,0.976,0.0316,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,80.47 < humidity <= 89.95,,
1389,13,13,0.7651869158878505,0.0117,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,temperature <= 25.60,60.26 < humidity <= 89.95,ph > 6.43
1390,13,13,0.8900862068965517,0.037,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,80.47 < humidity <= 89.95,ph > 5.97,22.77 < temperature <= 28.56
1391,13,13,0.8089700996677741,0.0314,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,80.47 < humidity <= 89.95,22.77 < temperature <= 28.56,
1392,13,13,0.6436394271272114,0.0451,rainfall <= 64.55,N > 37.00,K > 32.00,P <= 28.00,60.26 < humidity <= 89.95,22.77 < temperature <= 28.56,ph > 5.97
1393,13,13,0.9789915966386554,0.032,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,80.47 < humidity <= 89.95,,
1394,13,13,0.8644444444444445,0.0037,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,P <= 51.00,22.77 < temperature <= 25.60,60.26 < humidity <= 89.95,6.43 < ph <= 6.92
1395,13,13,0.8869731800766284,0.0035,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,P <= 28.00,60.26 < humidity <= 89.95,temperature <= 25.60,ph > 6.43
1396,13,13,0.9232876712328767,0.0147,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,P <= 28.00,60.26 < humidity <= 89.95,temperature <= 28.56,ph > 5.97
1397,13,13,0.7687074829931972,0.0099,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,temperature <= 25.60,80.47 < humidity <= 89.95,ph > 6.43
1398,13,13,0.6160714285714286,0.0247,rainfall <= 64.55,P <= 28.00,N > 37.00,K > 32.00,60.26 < humidity <= 89.95,ph > 6.43,22.77 < temperature <= 28.56
1399,13,13,0.9543147208121827,0.0339,rainfall <= 64.55,N > 84.25,K > 32.00,P <= 28.00,80.47 < humidity <= 89.95,,
1400,14,14,0.3464052287581699,0.0374,rainfall <= 64.55,N > 84.25,K > 32.00,temperature > 25.60,P <= 28.00,humidity > 89.95,
1401,14,14,0.37317397078353254,0.0177,rainfall <= 64.55,N > 84.25,humidity > 89.95,32.00 < K <= 49.00,P <= 28.00,temperature > 25.60,ph <= 6.92
1402,14,14,0.5310173697270472,0.0216,rainfall <= 64.55,N > 84.25,K > 32.00,humidity > 89.95,temperature > 28.56,P <= 28.00,
1403,14,14,0.3620309050772627,0.0357,rainfall <= 64.55,K > 32.00,N > 84.25,humidity > 89.95,temperature > 25.60,P <= 28.00,ph > 5.97
1404,14,14,0.39419795221843,0.0073,N > 84.25,rainfall <= 64.55,32.00 < K <= 49.00,temperature > 28.56,humidity > 89.95,P <= 28.00,5.97 < ph <= 6.43
1405,14,14,0.45565749235474007,0.0301,rainfall <= 64.55,temperature > 28.56,K > 32.00,N > 37.00,P <= 51.00,humidity > 89.95,
1406,14,14,0.4936708860759494,0.0186,rainfall <= 64.55,N > 84.25,humidity > 89.95,K > 32.00,temperature > 28.56,P <= 28.00,
1407,14,14,0.9805825242718447,0.0415,rainfall <= 64.55,N > 84.25,humidity > 89.95,,,,
1408,14,14,0.36772486772486773,0.037,rainfall <= 64.55,N > 84.25,humidity > 89.95,K > 32.00,P <= 28.00,temperature > 25.60,5.97 < ph <= 6.92
1409,14,14,0.6347826086956522,0.0399,rainfall <= 94.87,humidity > 89.95,N > 84.25,,,,
1410,14,14,0.2670111972437554,0.0478,rainfall <= 64.55,humidity > 89.95,N > 37.00,temperature > 25.60,K > 32.00,P <= 51.00,5.97 < ph <= 6.92
1411,14,14,0.3556910569105691,0.0248,temperature > 28.56,rainfall <= 64.55,N > 84.25,humidity > 89.95,K > 32.00,P <= 28.00,5.97 < ph <= 6.92
1412,14,14,0.3508522727272727,0.0101,rainfall <= 64.55,humidity > 89.95,P <= 28.00,32.00 < K <= 49.00,N > 37.00,temperature > 28.56,5.97 < ph <= 6.92
1413,14,14,0.31283422459893045,0.044,rainfall <= 64.55,N > 37.00,P <= 28.00,humidity > 89.95,K > 32.00,temperature > 25.60,5.97 < ph <= 6.92
1414,14,14,0.3523936170212766,0.0105,rainfall <= 64.55,N > 84.25,humidity > 89.95,32.00 < K <= 49.00,temperature > 25.60,P <= 28.00,5.97 < ph <= 6.43
1415,14,14,0.44107744107744107,0.0398,rainfall <= 64.55,N > 84.25,humidity > 89.95,K > 32.00,temperature > 25.60,P <= 28.00,
1416,14,14,0.4489051094890511,0.0206,humidity > 89.95,rainfall <= 64.55,N > 84.25,temperature > 28.56,K > 32.00,P <= 28.00,5.97 < ph <= 6.92
1417,14,14,0.46994535519125685,0.0348,rainfall <= 64.55,N > 84.25,K > 32.00,temperature > 25.60,humidity > 89.95,P <= 28.00,
1418,14,14,0.30205096333126163,0.0091,rainfall <= 64.55,humidity > 89.95,temperature > 28.56,N > 37.00,P <= 28.00,32.00 < K <= 49.00,5.97 < ph <= 6.43
1419,14,14,0.4817204301075269,0.0247,rainfall <= 64.55,N > 84.25,K > 32.00,humidity > 89.95,temperature > 28.56,P <= 28.00,
1420,14,14,0.4416961130742049,0.0364,rainfall <= 64.55,N > 84.25,K > 32.00,temperature > 25.60,humidity > 89.95,,
1421,14,14,1,0.0382,rainfall <= 64.55,N > 84.25,humidity > 89.95,,,,
1422,14,14,0.4338709677419355,0.022,rainfall <= 64.55,N > 84.25,K > 32.00,temperature > 28.56,humidity > 89.95,P <= 28.00,
1423,14,14,0.4094689699296225,0.0104,rainfall <= 64.55,N > 84.25,temperature > 28.56,32.00 < K <= 49.00,humidity > 89.95,P <= 28.00,5.97 < ph <= 6.92
1424,14,14,0.30663615560640733,0.026,rainfall <= 64.55,N > 84.25,humidity > 89.95,K > 32.00,P <= 28.00,temperature > 25.60,ph <= 6.43
1425,14,14,0.35221238938053095,0.0212,rainfall <= 64.55,N > 84.25,humidity > 89.95,temperature > 28.56,K > 32.00,P <= 28.00,ph > 5.97
1426,14,14,0.5511482254697286,0.0205,rainfall <= 64.55,N > 84.25,temperature > 28.56,K > 32.00,humidity > 89.95,P <= 28.00,
1427,14,14,0.516209476309227,0.046,rainfall <= 64.55,N > 37.00,temperature > 25.60,K > 32.00,P <= 51.00,humidity > 89.95,
1428,14,14,0.9877300613496932,0.0138,ph > 6.43,humidity > 89.95,N > 84.25,,,,
1429,14,14,0.3452887537993921,0.0147,ph <= 6.43,rainfall <= 64.55,P <= 28.00,N > 84.25,humidity > 89.95,K > 32.00,temperature > 28.56
1430,14,14,0.4350758853288364,0.0066,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,humidity > 89.95,temperature > 28.56,P <= 28.00,5.97 < ph <= 6.43
1431,14,14,0.5423728813559322,0.0232,rainfall <= 64.55,N > 84.25,K > 32.00,humidity > 89.95,temperature > 28.56,P <= 28.00,
1432,14,14,0.42377260981912146,0.0244,rainfall <= 64.55,P <= 28.00,N > 37.00,temperature > 28.56,K > 32.00,humidity > 89.95,
1433,14,14,0.5510887772194305,0.0381,ph <= 6.92,humidity > 89.95,rainfall <= 64.55,N > 84.25,temperature > 25.60,K > 32.00,P <= 28.00
1434,14,14,1,0.0404,rainfall <= 64.55,N > 84.25,humidity > 89.95,,,,
1435,14,14,0.7748344370860927,0.0402,rainfall <= 64.55,N > 84.25,humidity > 89.95,,,,
1436,14,14,0.6715686274509803,0.0409,rainfall <= 64.55,N > 84.25,humidity > 89.95,,,,
1437,14,14,0.5459057071960298,0.0204,rainfall <= 64.55,N > 84.25,K > 32.00,humidity > 89.95,temperature > 28.56,P <= 28.00,
1438,14,14,0.9878048780487805,0.0369,rainfall <= 64.55,N > 84.25,humidity > 89.95,,,,
1439,14,14,0.6377952755905512,0.0402,rainfall <= 94.87,N > 84.25,humidity > 89.95,,,,
1440,14,14,0.42278481012658226,0.0418,rainfall <= 64.55,N > 37.00,K > 32.00,humidity > 89.95,P <= 28.00,,
1441,14,14,0.45517241379310347,0.0371,rainfall <= 64.55,N > 84.25,K > 32.00,humidity > 89.95,P <= 28.00,,
1442,14,14,0.4111253196930946,0.0113,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,temperature > 28.56,humidity > 89.95,P <= 28.00,5.97 < ph <= 6.92
1443,14,14,0.3555729984301413,0.0125,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,humidity > 89.95,temperature > 25.60,P <= 28.00,5.97 < ph <= 6.43
1444,14,14,0.36023622047244097,0.0107,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,humidity > 89.95,temperature > 25.60,P <= 28.00,5.97 < ph <= 6.43
1445,14,14,0.5333333333333333,0.0383,rainfall <= 64.55,N > 84.25,K > 32.00,humidity > 89.95,,,
1446,14,14,0.9943820224719101,0.0395,rainfall <= 64.55,N > 84.25,humidity > 89.95,,,,
1447,14,14,0.39790575916230364,0.0477,rainfall <= 64.55,humidity > 89.95,N > 37.00,P <= 28.00,,,
1448,14,14,0.4944237918215613,0.0203,rainfall <= 64.55,N > 84.25,K > 32.00,temperature > 28.56,humidity > 89.95,P <= 28.00,
1449,14,14,0.35674931129476584,0.016,rainfall <= 64.55,N > 84.25,humidity > 89.95,P <= 28.00,32.00 < K <= 49.00,temperature > 25.60,5.97 < ph <= 6.92
1450,14,14,0.7,0.037,rainfall <= 94.87,humidity > 89.95,N > 84.25,,,,
1451,14,14,0.40102171136653897,0.0081,rainfall <= 64.55,N > 84.25,humidity > 89.95,32.00 < K <= 49.00,temperature > 28.56,P <= 28.00,5.97 < ph <= 6.43
1452,14,14,0.6687898089171974,0.0402,rainfall <= 64.55,N > 84.25,humidity > 89.95,,,,
1453,14,14,0.40301003344481606,0.0116,rainfall <= 64.55,N > 84.25,humidity > 89.95,temperature > 28.56,32.00 < K <= 49.00,P <= 28.00,5.97 < ph <= 6.92
1454,14,14,0.672316384180791,0.038,rainfall <= 64.55,N > 84.25,humidity > 89.95,,,,
1455,14,14,0.4469178082191781,0.0219,rainfall <= 64.55,N > 84.25,K > 32.00,humidity > 89.95,temperature > 28.56,P <= 28.00,
1456,14,14,0.3646144650328751,0.011,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,temperature > 25.60,humidity > 89.95,P <= 28.00,ph <= 6.43
1457,14,14,0.4181002243829469,0.0076,rainfall <= 64.55,N > 84.25,humidity > 89.95,32.00 < K <= 49.00,temperature > 28.56,P <= 28.00,ph <= 6.43
1458,14,14,0.4179608372721134,0.0099,rainfall <= 64.55,N > 84.25,32.00 < K <= 49.00,humidity > 89.95,temperature > 28.56,P <= 28.00,5.97 < ph <= 6.92
1459,14,14,0.35719612229679343,0.0153,rainfall <= 64.55,N > 84.25,humidity > 89.95,32.00 < K <= 49.00,P <= 28.00,temperature > 25.60,5.97 < ph <= 6.92
1460,14,14,0.6994219653179191,0.0405,rainfall <= 64.55,N > 84.25,humidity > 89.95,,,,
1461,14,14,0.41127482383087766,0.0119,P <= 28.00,rainfall <= 64.55,N > 84.25,temperature > 28.56,humidity > 89.95,32.00 < K <= 49.00,5.97 < ph <= 6.92
1462,14,14,0.9863013698630136,0.0379,rainfall <= 64.55,N > 84.25,humidity > 89.95,,,,
1463,14,14,0.2816799420709631,0.0076,rainfall <= 64.55,humidity > 89.95,P <= 51.00,32.00 < K <= 49.00,N > 37.00,temperature > 28.56,5.97 < ph <= 6.43
1464,14,14,0.34711246200607904,0.0379,temperature > 25.60,P <= 51.00,rainfall <= 64.55,K > 32.00,N > 84.25,humidity > 89.95,5.97 < ph <= 6.92
1465,14,14,0.3654946852003271,0.0241,rainfall <= 64.55,N > 84.25,K > 32.00,humidity > 89.95,temperature > 28.56,P <= 28.00,5.97 < ph <= 6.92
1466,14,14,0.5095367847411444,0.0378,humidity > 89.95,rainfall <= 64.55,N > 84.25,K > 32.00,temperature > 25.60,P <= 28.00,
1467,14,14,0.4147688060731539,0.0243,rainfall <= 64.55,N > 84.25,temperature > 28.56,K > 32.00,humidity > 89.95,P <= 51.00,5.97 < ph <= 6.92
1468,14,14,0.9887640449438202,0.0402,rainfall <= 124.27,humidity > 89.95,N > 84.25,,,,
1469,14,14,0.9736842105263158,0.0414,rainfall <= 124.27,humidity > 89.95,N > 84.25,,,,
1470,14,14,0.8407079646017699,0.0397,rainfall <= 64.55,humidity > 89.95,N > 84.25,,,,
1471,14,14,0.5606060606060606,0.0395,rainfall <= 64.55,N > 84.25,K > 32.00,humidity > 89.95,temperature > 25.60,P <= 28.00,
1472,14,14,0.39932030586236195,0.006,N > 84.25,rainfall <= 64.55,32.00 < K <= 49.00,temperature > 28.56,P <= 28.00,humidity > 89.95,5.97 < ph <= 6.43
1473,14,14,0.47491039426523296,0.023,rainfall <= 64.55,humidity > 89.95,N > 84.25,K > 32.00,temperature > 28.56,P <= 28.00,
1474,14,14,0.4967532467532468,0.0416,rainfall <= 64.55,P <= 28.00,temperature > 25.60,N > 37.00,humidity > 89.95,,
1475,14,14,0.7291666666666666,0.0366,rainfall <= 64.55,humidity > 89.95,N > 84.25,,,,
1476,14,14,0.3104982206405694,0.0439,rainfall <= 64.55,humidity > 89.95,N > 37.00,P <= 28.00,temperature > 25.60,K > 32.00,
1477,14,14,0.47544204322200395,0.0216,rainfall <= 64.55,N > 84.25,K > 32.00,humidity > 89.95,temperature > 28.56,P <= 28.00,
1478,14,14,0.41006711409395974,0.0065,rainfall <= 64.55,temperature > 28.56,N > 84.25,32.00 < K <= 49.00,humidity > 89.95,P <= 28.00,5.97 < ph <= 6.43
1479,14,14,0.5018939393939394,0.0235,rainfall <= 64.55,N > 84.25,humidity > 89.95,temperature > 28.56,K > 32.00,P <= 28.00,
1480,14,14,0.3293310463121784,0.0264,K > 32.00,humidity > 89.95,rainfall <= 64.55,P <= 28.00,N > 37.00,temperature > 28.56,5.97 < ph <= 6.92
1481,14,14,0.48493543758967,0.0247,rainfall <= 64.55,N > 84.25,K > 32.00,temperature > 28.56,humidity > 89.95,P <= 28.00,
1482,14,14,0.5056,0.0233,rainfall <= 64.55,N > 84.25,temperature > 28.56,K > 32.00,humidity > 89.95,P <= 28.00,
1483,14,14,0.4194373401534527,0.0255,rainfall <= 64.55,P <= 28.00,temperature > 28.56,N > 37.00,humidity > 89.95,,
1484,14,14,0.5244444444444445,0.0382,K > 32.00,humidity > 89.95,rainfall <= 64.55,N > 84.25,P <= 28.00,,
1485,14,14,1,0.0399,rainfall <= 64.55,N > 84.25,humidity > 89.95,,,,
1486,14,14,0.48626373626373626,0.0451,rainfall <= 64.55,P <= 28.00,N > 37.00,K > 32.00,temperature > 22.77,humidity > 89.95,
1487,14,14,0.3403141361256545,0.0386,rainfall <= 64.55,N > 84.25,humidity > 89.95,K > 32.00,P <= 28.00,temperature > 25.60,5.97 < ph <= 6.92
1488,14,14,0.3641456582633053,0.0236,rainfall <= 64.55,N > 84.25,K > 32.00,humidity > 89.95,temperature > 28.56,P <= 51.00,5.97 < ph <= 6.92
1489,14,14,0.7153846153846154,0.0346,rainfall <= 64.55,humidity > 89.95,N > 84.25,,,,
1490,14,14,0.45691906005221933,0.0429,rainfall <= 64.55,N > 37.00,K > 32.00,temperature > 25.60,humidity > 89.95,P <= 28.00,
1491,14,14,0.6428571428571429,0.0397,rainfall <= 64.55,N > 84.25,humidity > 89.95,,,,
1492,14,14,0.3753280839895013,0.0205,N > 84.25,rainfall <= 64.55,K > 32.00,P <= 28.00,5.97 < ph <= 6.92,humidity > 89.95,temperature > 28.56
1493,14,14,0.5382775119617225,0.021,rainfall <= 64.55,N > 84.25,K > 32.00,humidity > 89.95,temperature > 28.56,P <= 28.00,
1494,14,14,0.7746478873239436,0.0414,rainfall <= 64.55,N > 84.25,humidity > 89.95,,,,
1495,14,14,0.4853801169590643,0.0216,rainfall <= 64.55,N > 84.25,K > 32.00,temperature > 28.56,humidity > 89.95,P <= 28.00,
1496,14,14,0.5121212121212121,0.0411,rainfall <= 64.55,humidity > 89.95,temperature > 25.60,N > 37.00,P <= 28.00,,
1497,14,14,0.37212543554006966,0.0215,rainfall <= 64.55,humidity > 89.95,N > 84.25,K > 32.00,temperature > 28.56,P <= 28.00,5.97 < ph <= 6.92
1498,14,14,0.32600157109190886,0.0409,rainfall <= 64.55,N > 84.25,humidity > 89.95,K > 32.00,P <= 28.00,temperature > 25.60,5.97 < ph <= 6.92
1499,14,14,0.3840682788051209,0.0221,rainfall <= 64.55,N > 84.25,K > 32.00,temperature > 28.56,humidity > 89.95,P <= 28.00,5.97 < ph <= 6.92
1500,15,15,0.7762237762237763,0.0452,K > 49.00,P > 68.00,humidity > 89.95,,,,
1501,15,15,0.7403846153846154,0.0187,K > 49.00,N <= 21.00,P > 68.00,humidity > 89.95,94.87 < rainfall <= 124.27,temperature <= 25.60,ph <= 6.43
1502,15,15,1,0.0466,K > 49.00,P > 68.00,humidity > 89.95,N <= 37.00,,,
1503,15,15,0.5713453698311007,0.0109,K > 49.00,N <= 21.00,P > 68.00,humidity > 89.95,94.87 < rainfall <= 124.27,temperature <= 22.77,ph <= 6.43
1504,15,15,0.587431693989071,0.0194,K > 49.00,N <= 21.00,P > 68.00,humidity > 89.95,94.87 < rainfall <= 124.27,temperature <= 25.60,
1505,15,15,0.9626865671641791,0.0436,K > 32.00,P > 68.00,humidity > 89.95,,,,
1506,15,15,0.6401299756295694,0.0243,K > 49.00,N <= 37.00,P > 68.00,humidity > 89.95,94.87 < rainfall <= 124.27,temperature <= 22.77,ph <= 6.43
1507,15,15,0.5783208020050126,0.0237,K > 49.00,N <= 37.00,humidity > 89.95,P > 68.00,temperature <= 22.77,94.87 < rainfall <= 124.27,
1508,15,15,0.6766467065868264,0.0143,K > 49.00,21.00 < N <= 37.00,P > 68.00,humidity > 89.95,94.87 < rainfall <= 124.27,temperature <= 22.77,
1509,15,15,0.5659121171770972,0.0117,K > 49.00,N <= 21.00,P > 68.00,humidity > 89.95,94.87 < rainfall <= 124.27,ph <= 5.97,temperature <= 25.60
1510,15,15,0.8,0.0467,K > 49.00,P > 68.00,humidity > 89.95,,,,
1511,15,15,0.5817575083426029,0.0406,K > 49.00,P > 68.00,humidity > 89.95,N <= 37.00,temperature <= 25.60,94.87 < rainfall <= 124.27,ph <= 6.43
1512,15,15,0.6124361158432708,0.0407,K > 49.00,N <= 37.00,P > 68.00,humidity > 89.95,94.87 < rainfall <= 124.27,temperature <= 25.60,
1513,15,15,0.6827133479212254,0.0414,K > 49.00,N <= 37.00,P > 68.00,humidity > 89.95,94.87 < rainfall <= 124.27,temperature <= 25.60,
1514,15,15,0.6507413509060955,0.023,K > 49.00,N <= 37.00,humidity > 89.95,P > 68.00,temperature <= 25.60,94.87 < rainfall <= 124.27,ph <= 5.97
1515,15,15,0.9863013698630136,0.0425,K > 49.00,N <= 37.00,humidity > 89.95,P > 68.00,rainfall > 94.87,,
1516,15,15,0.5841121495327103,0.0381,K > 49.00,humidity > 89.95,P > 68.00,N <= 37.00,temperature <= 25.60,94.87 < rainfall <= 124.27,ph <= 6.43
1517,15,15,0.6482213438735178,0.0236,K > 49.00,N <= 37.00,P > 68.00,humidity > 89.95,94.87 < rainfall <= 124.27,temperature <= 22.77,
1518,15,15,0.6897163120567376,0.0283,K > 49.00,P > 68.00,humidity > 89.95,rainfall > 94.87,N <= 37.00,ph <= 6.92,temperature <= 22.77
1519,15,15,0.6087516087516087,0.0226,K > 49.00,N <= 37.00,P > 68.00,humidity > 89.95,94.87 < rainfall <= 124.27,temperature <= 25.60,ph <= 5.97
1520,15,15,0.7186932849364791,0.0231,K > 49.00,N <= 37.00,P > 68.00,humidity > 89.95,94.87 < rainfall <= 124.27,temperature <= 22.77,
1521,15,15,0.6598639455782312,0.0083,humidity > 89.95,K > 49.00,P > 68.00,temperature <= 22.77,21.00 < N <= 37.00,94.87 < rainfall <= 124.27,ph <= 5.97
1522,15,15,0.6481481481481481,0.0243,K > 49.00,N <= 37.00,P > 68.00,humidity > 89.95,94.87 < rainfall <= 124.27,temperature <= 22.77,
